character,jp_dialogue,en_dialogue,route,act,game
"
Reimu

","
に、人間同士……！？

","
F-fellow humans...?!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu (Eagle)

","
騙されるでないぞ、巫女よ
こいつは人間の味方なんかじゃない
自分を喚び出した人間霊を
破滅に追い込んだ邪神だぞ！

","
Don't be fooled, shrine maiden!
She's no ally of humans at all.
She's a wicked god who drove the human spirits
who summoned her to their destruction!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
う、うう……
何か面倒なことに巻き込まれているような
しかし、お前からは邪悪なオーラが見える！
取り敢えず倒してから考える！

","
U-urgh...
I feel like I've gotten dragged into something really obnoxious.
But I can see an evil aura around you!
I'll beat you for starters, and then think things over!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Keiki

","
そう、勘が鈍いのねぇ
今なら見逃してあげると
言っているのに気が付かないなんて
しかたがない
しかたがないねぇ……

","
Ah. Your intuition certainly isn't very sharp.
I'm saying that I'll let you off the hook if you
back off now, but you didn't notice at all...
What a shame.
What a crying shame...

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu (Eagle)

","
（まずい事になったぞ、人間！
時間をかけすぎた！）
（こいつの造形術が来る！
動物霊達(われわれ)は、皆これにやられたんだ！）

","
(Human, this is bad!
We let her stall for too long!)
(She's about to unleash her sculpting arts!
Every last one of us beast spirits was defeated by them!)

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM: 偶像に世界を委ねて　～ Idoratrize World

","
BGM: Entrusting this World to Idols ~ Idolatrize World

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu (Eagle)

","
一旦退却だ！
逃げろ！

","
We must retreat for now!
RUN!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Keiki

","
策を練ってきて敵前逃亡とは……！
愚の骨頂だな
神域を冒して乗り込んできておいて
逃げられると思うなよ？
肉のお前を滅して
土と水で美しく造り直してやる！
お前は一点の瑕もなき偶像(アイドル)として
未来永劫語り継がれるだろう！

","
You built up this whole plan, and now you flee
in the face of the enemy...! Truly the height of idiocy.
Don't think for a second that I'll let you escape
after you violated my sacred territory to this extent.
I'll destroy your body of flesh, and
build you anew from soil and water!
You shall be an idol without a single flaw,
told of for ages and ages to come!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Keiki Haniyasushin PAUSES

",,Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu (Eagle)

","
人間よ、よく耐えた！
まもなく応援が来るぞ！
もうこっちが強者だ！
孤独な邪神にトドメを刺せ！

","
You've done well to survive this long, human!
Our reinforcements will arrive in seconds!
We are the strong ones now!
Land the finishing blow on this lonesome, wicked god!

",Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Keiki Haniyasushin DEFEATED

",,Reimu (Eagle),Scenario,Wily_Beast_and_Weakest_Creature
"
","The Hakurei Shrine.
",,Reimu,Endings,Th16
"
","A shrine on the eastern end of Gensokyo. Commonly known as the ""Youkai Shrine.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Aunn　

","""Now that you're back, Reimu,
 the spring at the shrine is going to end soon, huh?""
",,Reimu,Endings,Th16
"
Reimu　

","""I sure hope so.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Aunn　

","""You sound awfully unsure. You did manage to meet the mastermind, right?""
",,Reimu,Endings,Th16
"
Reimu　

","""Of course I did.
 I made sure she wouldn't spread her activities to the fairies.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Aunn　

","""Spread to the fairies?""
",,Reimu,Endings,Th16
"
Reimu　

","""She was making the fairies go berserk,
 which was apparently making the seasons go out of control.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""So now that I made her stop,
 it should gradually return to normal. Pretty sure anyway.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Aunn　

","""Hmm... Sounds like you're not telling me something.""
",,Reimu,Endings,Th16
"
Reimu　

","""Actually... I never got a promise from her or anything.
 I just kinda shouted at her to stop it mid-fight.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""It seems I got caught in her trap,
 so she got away.""
",,Reimu,Endings,Th16
"
Aunn　

","""Oh my, that's rare for you, Reimu.""
",,Reimu,Endings,Th16
"
Reimu　

","""It looked like she could open doors to go anywhere in an instant,
 so she had vanished before I realized what was going on.""
",,Reimu,Endings,Th16
"
Aunn　

","""But, I know it'll all work out.""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""?""
",,Reimu,Endings,Th16
"
Aunn　

","""I mean, you always win in the end, right Reimu?""
",,Reimu,Endings,Th16
"
Reimu　

","""I sure hope so, but...""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""If I don't do something about those mysterious back doors,
 she could be hiding anywhere. What a pain.""
",,Reimu,Endings,Th16
"
Aunn　

","""Back doors... oh!""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""I did manage to find her by jumping into the door of a Jizo I met in the forest though.""
",,Reimu,Endings,Th16
"
Aunn　

","""In that case, shouldn't finding her again be a piece of cake?
 I mean, right on your back you have...""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","Aunn pointed to Reimu's back.
",,Reimu,Endings,Th16
"
","Attached to it was a mysterious door.
",,Reimu,Endings,Th16
"
","However, Reimu wasn't surprised.
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","They were a group who didn't mind throwing Gensokyo's entire climate into chaos.
",,Reimu,Endings,Th16
"
","They weren't bothered by being discovered, but surely they'd at least keep an eye on her.
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","But this was her chance.
",,Reimu,Endings,Th16
"
","Reimu vowed to reenter a back door and have a rematch with the mysterious hidden god.
",,Reimu,Endings,Th16
"
","But this time, instead of equipping a sub-season...
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","<c$Ending No. 01 — Resolved to a Rematch$>
",,Reimu,Endings,Th16
"
","<c$Congratulations!$>
<c$No Continue Clear!$>
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","The Hakurei Shrine.
",,Reimu,Endings,Th16
"
","A shrine located on the eastern outskirts.
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""Huh? What?
",,Reimu,Endings,Th16
"
 　

"," When did I get to the shrine?""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
Reimu　

","""Oh I see, she used one of those back doors to get away.
",,Reimu,Endings,Th16
"
 　

"," Darn it! Next time I'll have to end it quick so she can't get away!""
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","She thought her weapon had been sealed,
but before she knew it, the enemy got away.
",,Reimu,Endings,Th16
"
","Reimu took on the battle once again.
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","<c$Ending No. 02 — Abrupt Defeat$>
",,Reimu,Endings,Th16
"
","<c$Congratulations on your clear!$>
",,Reimu,Endings,Th16
"
","<c$Next time, try to use no continues!$>
",,Reimu,Endings,Th16
"
","
",,Reimu,Endings,Th16
"
","
千万無量の無念
 Infinity Make-work

","
Innumerable Regrets ~ Infinity Make-work

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
賽の河原

","
Sai no Kawara

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM:地蔵だけが知る哀嘆

","
BGM: The Lamentations Known Only by Jizo

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Eika Ebisu ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Eika Ebisu LEAVES

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
動物霊だらけね
でもこんなところで手こずっている

場合じゃないわ

","
Yep, there's beast spirits all over the place.
But I've got no time to waste floundering

around in some place like this.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
???

","
そこのお前！

","
Hey, you there!

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Eika Ebisu ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
河原のアイドル水子
戎 瓔花

","
Stillborn Idol of the Riverbed
Eika Ebisu

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Eika

","
こんなところで暴れるから

積み石がみんな崩れちゃったよ

","
All the stones we were stacking fell over

because you were thrashing around!

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
あら、ごめんなさい

気付かなかったわ

","
Oh, I'm so sorry.

I didn't notice them.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Eika

","
積み石コンテストが台無しだわ

","
The stone-stacking contest is ruined now...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM: ジェリーストーン

","
BGM: Jelly Stone

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Eika

","
それ以上暴れないようにしてやる！

","
You won't be thrashing around any more

once I'm through with you!

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Eika Ebisu DEFEATED

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Eika

","
ぐぐぐ……強い

","
Gugugu... So strong...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
ごめんなさいね

ここはただの通り道なんで
貴方には興味ないです

","
Sorry about that.

I'm really just passing by.
I have no interest in you.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Eika

","
それはそれで……
なんか酷い……

酷いわー

","
Well, that's...
Also kind of mean...?

How awful...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
御影石の赤子
 Cross the Styx

","
A Baby Carved from Granite ~ Cross the Styx

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
三途の河

","
Sanzu River

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM: ロストリバー

","
BGM: Lost River

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
いつになったら向こう岸に着くのかな

","
It's taking me forever to reach the other side...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
???

","
三途の河(こんなところ)に

生身の人間とは

","
I never thought I'd see a flesh and blood human

in the Sanzu River(a place like this).

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Urumi Ushizaki ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
???

","
凶暴な魚に引きずり込まれたいのか？

","
Are you looking to get dragged down by some savage fish?

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
むむ、何やつ

","
Buh. Who're you?

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
古代魚の子連れ番人
牛崎 潤美

","
Parental Guardian of Ancient Fish
Urumi Ushizaki

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Urumi

","
私は牛鬼

河を塒(ねぐら)にしている者だ
今なら安全に送り返してやっても

良いんだが……

","
I'm an ushi-oni.

I live by the River.
If you want to turn back now,

I can send you home safely...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
送り返すんじゃなくて

彼岸まで送って欲しいんだけど……

","
I'd rather you send me to Higan

and not home, if you don't mind...

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Urumi

","
そうか

それが望みなら仕方が無い

","
That so?

Welp, if that's what you want, then so be it.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM: 石の赤子と水中の牛

","
BGM: The Stone Baby and the Submerged Bovine

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Urumi Ushizaki ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Urumi Ushizaki LEAVES

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Urumi

","
お望み通り

彼岸送り(ころ)してやろう！

","
I'll send you there(kill you)

just like you asked!

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Urumi Ushizaki DEFEATED

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Urumi

","
なんだ強いじゃないか
折角、古代魚達の餌にしてやろうと

思ったのに

","
Dang, you're strong.
Kind of a shame, really. I thought I could

turn you into food for my ancient fish.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
妖怪には負ける気がしないんでね

","
Sorry, I don't feel like losing to some youkai.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Urumi

","
彼岸まではあと僅かだよ
渡しの代わりにそこまで送ってやろう

その代わり、土産話を楽しみにしているぞ

","
Higan's only a little further past here.
I'll ferry ya over there in place of the boatman.

But you'd better have some good stories for me when you get back, a'ight?

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
Reimu

","
わーい

ありがとう

","
Deal!

Thank you.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
鬼渡の関所
 Lonely Amaryllis

","
Checkpoint of Oniwatari ~ Lonely Amaryllis

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
彼岸

","
Higan

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
BGM: 不朽の曼珠沙華

","
BGM: Everlasting Red Spider Lily

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Kutaka Niwatari ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
???

","
閻魔(えんま)様から話は聞いています
容赦無く、貴方を試しなさいってね！

","
I've heard about you from the Yama.
She told me to test you with no mercy!

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Kutaka Niwatari EXITS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
","
Kutaka Niwatari ENTERS

",,Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
"
???

","
地獄へ行こうとしている

だけありますね
中々の腕前でございます

","
Just as I'd expect from someone

trying to get to Hell.
You're quite skilled indeed.

",Reimu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
