character,jp_dialogue,en_dialogue,route,act,game
<fix123>Keiki<fix123><fix123>,<fix123>冥界から人間を連れてきておいて<fix123><fix123>敵前逃亡とは……！<fix123>失望したぞ<fix123><fix123>畜生は所詮、畜生だな<fix123>肉のお前を滅して<fix123><fix123>土と水で美しく造り直してやる！<fix123>半分幽霊、半分埴輪なんて<fix123><fix123>孤高の偶像(アイドル)になるぞ！<fix123><fix123>,"<fix123>...You brought a human all the way from the Netherworld<fix123><fix123>to flee right before your foe!<fix123>I'm disappointed, you know.<fix123><fix123>I guess beasts will be beasts after all.<fix123>I'll destroy your flesh,<fix123><fix123>and build it anew from soil and water!<fix123>Half-phantom, half-haniwa,<fix123><fix123>you'll be an idol that truly stands apart!<fix123><fix123>",Youmu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Keiki Haniyasushin PAUSES<fix123><fix123>,,Youmu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu (Otter)<fix123><fix123>,<fix123>人間よ、よく耐えた！<fix123><fix123>まもなく応援が来るぞ！<fix123>もうこっちが強者だ！<fix123><fix123>孤独な邪神にトドメを刺せ！<fix123><fix123>,"<fix123>You've done well to survive this long, human!<fix123>Our reinforcements will arrive in seconds!<fix123>We are the strong ones now!<fix123>Land the finishing blow on this lonesome, wicked god!<fix123><fix123>",Youmu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Keiki Haniyasushin DEFEATED<fix123><fix123>,,Youmu (Otter),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>千万無量の無念<fix123> Infinity Make-work<fix123><fix123>,<fix123>Innumerable Regrets ~ Infinity Make-work<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>賽の河原<fix123><fix123>,<fix123>Sai no Kawara<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM:地蔵だけが知る哀嘆<fix123><fix123>,<fix123>BGM: The Lamentations Known Only by Jizo<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Eika Ebisu ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Eika Ebisu LEAVES<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>報告通りだわ<fix123>次々と動物霊達が三途の河を<fix123><fix123>渡ってきている……！<fix123><fix123>,<fix123>It's just like I heard.<fix123>There are countless beast spirits<fix123><fix123>crossing the Sanzu River...!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>そこのお前！<fix123><fix123>,"<fix123>Hey, you there!<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Eika Ebisu ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>河原のアイドル水子<fix123>戎 瓔花<fix123><fix123>,<fix123>Stillborn Idol of the Riverbed<fix123>Eika Ebisu<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Eika<fix123><fix123>,<fix123>こんなところで暴れるから<fix123><fix123>積み石がみんな崩れちゃったよ<fix123><fix123>,<fix123>All the stones we were stacking fell over<fix123><fix123>because you were thrashing around!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>積み石？　全部崩したわ<fix123><fix123>何か貰えるの？<fix123><fix123>,"<fix123>The stones? Yeah, I knocked them all down.<fix123><fix123>Do I get a prize?<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Eika<fix123><fix123>,<fix123>酷い、酷いわー<fix123><fix123>積み石は子供達の大切な作品なのにー！<fix123><fix123>,<fix123>H-How awful! Every pile here was a priceless<fix123><fix123>masterpiece made by the children!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: ジェリーストーン<fix123><fix123>,<fix123>BGM: Jelly Stone<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Eika<fix123><fix123>,<fix123>私が仇を取ってやる！<fix123><fix123>,<fix123>I'll avenge them!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Eika Ebisu DEFEATED<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Eika<fix123><fix123>,<fix123>ぐぐぐ……強い<fix123><fix123>,<fix123>Gugugu... So strong...<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>おっと、お前の座っている積み石を<fix123><fix123>残していたわ<fix123>それを崩したらパーフェクト！<fix123><fix123>,"<fix123>Oh, whoops. I forgot about the pile<fix123><fix123>that you're sitting on top of.<fix123>Once I knock it over, I'll have a perfect score!<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Eika<fix123><fix123>,<fix123>鬼すぎる<fix123>お前なんて地獄に落ちてしまえー<fix123><fix123>,"<fix123>You're worse than an oni...<fix123>Go fall into Hell, why don't you!<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>御影石の赤子<fix123> Cross the Styx<fix123><fix123>,<fix123>A Baby Carved from Granite ~ Cross the Styx<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>三途の河<fix123><fix123>,<fix123>Sanzu River<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: ロストリバー<fix123><fix123>,<fix123>BGM: Lost River<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Urumi Ushizaki ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Urumi Ushizaki LEAVES<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>死神の舟を使わなかったのは<fix123><fix123>失敗だったかもしれないなぁ<fix123><fix123>,<fix123>Ignoring the shinigami's ferry<fix123><fix123>might've been a mistake on my part...<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>はぐれた幽霊かと<fix123><fix123>思ったら……<fix123><fix123>,<fix123>I thought you were a lost phantom...<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Urumi Ushizaki ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>古代魚の子連れ番人<fix123>牛崎 潤美<fix123><fix123>,<fix123>Parental Guardian of Ancient Fish<fix123>Urumi Ushizaki<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Urumi<fix123><fix123>,<fix123>生きているじゃないか<fix123><fix123>,"<fix123>But it looks like you're still alive, huh?<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>貴方は……もしや牛鬼？<fix123>人間を襲うのを禁止されてから<fix123>三途の河で漁業を<fix123><fix123>営んでいると聞いたけど<fix123><fix123>,"<fix123>Are you... that ushi-oni?<fix123>I heard that ever since you got banned from attacking humans,<fix123>You started a fish farming<fix123><fix123>business at the Sanzu River.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Urumi<fix123><fix123>,<fix123>そうさ、河は静かなもんさ<fix123><fix123>,<fix123>Yep. The river's a peaceful place.<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: 石の赤子と水中の牛<fix123><fix123>,<fix123>BGM: The Stone Baby and the Submerged Bovine<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Urumi<fix123><fix123>,<fix123>お前みたいな襲撃しても怒られない<fix123><fix123>人間が来ない限りはね！<fix123><fix123>,"<fix123>But now that you've come along, it's a different story!<fix123><fix123>Nobody would blame me for attackin' a human like you!<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Urumi Ushizaki DEFEATED<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Urumi<fix123><fix123>,<fix123>ぐぐぐ……思い出した<fix123>お前さん<fix123><fix123>冥界のいつも暢気な庭師じゃ……<fix123><fix123>,<fix123>Grgh... Now I remember.<fix123>You're that carefree<fix123><fix123>gardener from the Netherworld...<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>今はちょっと気が立っていてねぇ<fix123>地獄に行く前の良い<fix123><fix123>準備運動になったわ<fix123><fix123>,"<fix123>Right now, though, I happen to be feeling a little testy.<fix123>Well, this was a pretty good warm-up<fix123><fix123>before heading for Hell.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Urumi<fix123><fix123>,<fix123>ほう、地獄に行くのか……<fix123>何が起こっているのか<fix123><fix123>教えてくれないかねぇ<fix123><fix123>,"<fix123>Oh, so you're going to Hell...?<fix123>Would you mind telling me what's<fix123><fix123>goin' on down there, by any chance?<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>鬼渡の関所<fix123> Lonely Amaryllis<fix123><fix123>,<fix123>Checkpoint of Oniwatari ~ Lonely Amaryllis<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>彼岸<fix123><fix123>,<fix123>Higan<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: 不朽の曼珠沙華<fix123><fix123>,<fix123>BGM: Everlasting Red Spider Lily<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Kutaka Niwatari ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>閻魔(えんま)様から話は聞いています<fix123>容赦無く、貴方を試しなさいってね！<fix123><fix123>,<fix123>I've heard about you from the Yama.<fix123>She told me to test you with no mercy!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Kutaka Niwatari EXITS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Kutaka Niwatari ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>地獄へ行こうとしている<fix123><fix123>だけありますね<fix123>中々の腕前でございます<fix123><fix123>,<fix123>Just as I'd expect from someone<fix123><fix123>trying to get to Hell.<fix123>You're quite skilled indeed.<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>あ、ニワタリ様ですね<fix123>私は冥界の使いです<fix123>地獄へ行くつもりなので<fix123><fix123>門を開けて下さい<fix123><fix123>,"<fix123>Ah, you're Lady Niwatari.<fix123>I work in the Netherworld.<fix123>I need access to Hell,<fix123><fix123>so please open the gate.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>地獄関所の番頭神<fix123>庭渡 久侘歌<fix123><fix123>,<fix123>Clerical God of Hell's Checkpoint<fix123>Kutaka Niwatari<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Kutaka<fix123><fix123>,<fix123>私を知っているのですね<fix123><fix123>ならば話は早いです<fix123>地獄に耐えられるのかどうかの<fix123><fix123>試験はこれからです<fix123><fix123>,"<fix123>So you're already familiar with me.<fix123><fix123>Let's get straight to the point, then.<fix123>I shall hereby test whether you are<fix123><fix123>capable of surviving Hell.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>望むところです<fix123><fix123>刀の錆びにしてやりましょう<fix123><fix123>,<fix123>Very well.<fix123><fix123>My sword shall taste your blood!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: セラフィックチキン<fix123><fix123>,<fix123>BGM: Seraphic Chicken<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Kutaka<fix123><fix123>,<fix123>口先だけの輩なら<fix123><fix123>地獄では通用しませんよ！<fix123><fix123>,<fix123>Mere talk won't get you<fix123><fix123>anywhere in Hell!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Kutaka Niwatari DEFEATED<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Kutaka<fix123><fix123>,<fix123>お、お見事です<fix123>貴方なら地獄に行っても<fix123><fix123>瞬殺されることはないでしょう<fix123><fix123>,"<fix123>W-Well done.<fix123>I suppose you'll do fine in Hell.<fix123><fix123>You won't be killed instantly, at least.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>大丈夫に決まってます<fix123><fix123>瞬殺される前に斬殺してみせるわ<fix123><fix123>,<fix123>Of course I'll be fine. I'll slice them to<fix123><fix123>pieces before they even get the chance!<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Kutaka<fix123><fix123>,<fix123>随分な自信ですね<fix123>でもこれだけは忘れないで下さい<fix123>地獄の霊達は、心の隙間を<fix123><fix123>狙ってきます<fix123>力を過信するとそこに付け込む<fix123><fix123>霊が現れるかも知れません<fix123>冥府の使いである貴方に言う事では<fix123><fix123>無いかも知れませんが……<fix123><fix123>,"<fix123>How very confident.<fix123>Remember this one warning, however:<fix123>The spirits of Hell will try to crawl into<fix123><fix123>your heart wherever there's an opening.<fix123>If you overestimate your power, there's sure to be<fix123><fix123>a spirit that'll take advantage of that weakness.<fix123>As a servant of the Netherworld, I'm sure<fix123><fix123>you know this already, but just in case...<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>万苦の業風<fix123> Darkside of Paradise<fix123><fix123>,<fix123>Karmic Wind of Myriad Sufferings ~ Darkside of Paradise<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>地獄 (詳細位置の特定不能)<fix123><fix123>,<fix123>Hell (Specific Location Unknown)<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: アンロケイテッドヘル<fix123><fix123>,<fix123>BGM: Unlocated Hell<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Yachie Kicchou ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>生身の人間ですね<fix123>地獄は絶望的に広いですよ<fix123>私が案内しましょう<fix123><fix123>,"<fix123>Ah, a human of flesh and blood.<fix123>Hell is hopelessly large, you know?<fix123>Allow me to guide you.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Yachie Kicchou EXITS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>Yachie Kicchou ENTERS<fix123><fix123>,,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>???<fix123><fix123>,<fix123>よく付いて来られたね<fix123><fix123>,<fix123>You've done well to follow me.<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>はあはあ<fix123>やっぱり本物の業風は息が詰まるわ<fix123>まさに地獄<fix123>ところで貴方は誰？<fix123>地獄の鬼では無さそうねぇ<fix123><fix123>,"<fix123>Huff, huff...<fix123>Real karmic winds really feel suffocating huh.<fix123><fix123>That's Hell for you.<fix123>By the way, who are you?<fix123>You don't seem to be one of Hell's oni.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>BGM: トータスドラゴン　～　幸運と不運<fix123><fix123>,<fix123>BGM: Tortoise Dragon ~ Good Fortune and Bad Fortune<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>,<fix123>鬼傑組 組長<fix123>吉弔 八千慧<fix123><fix123>,<fix123>Matriarch of the Kiketsu Family<fix123>Yachie Kicchou<fix123><fix123>,Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Yachie<fix123><fix123>,<fix123>私は鬼傑組(きけつぐみ)の組長<fix123>吉弔(きっちょう) 八千慧(やちえ)である<fix123>お前こそ、名を名乗れ<fix123><fix123>,"<fix123>I am the leader of the Kiketsu family, <fix123>Yachie Kicchou.<fix123>Right back at you: identify yourself.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
<fix123>Youmu<fix123><fix123>,<fix123>失礼しました<fix123><fix123>私は魂魄妖夢です<fix123>地上侵略している動物霊の調査で<fix123><fix123>冥界の白玉楼から来ました<fix123>鬼傑組というのは……<fix123>失礼ですが聞いたことが無いのですが<fix123><fix123>,"<fix123>Pardon my manners.<fix123>I am Youmu Konpaku.<fix123>I came from Hakugyokurou in the Netherworld<fix123><fix123>in order to investigate the animal spirits invading the surface.<fix123>The Kiketsu family......<fix123>I'm sorry, but I don't seem to have heard of it.<fix123><fix123>",Youmu (Wolf),Scenario,Wily_Beast_and_Weakest_Creature
